id,Open,High,Low,Close,Adj Close,Volume,Date
314,496.5,500.299988,492.049988,493.325012,482.327179,3800322,2016-11-28
315,494.5,502.149994,494.024994,498.850006,487.729004,4519218,2016-11-29
316,499.975006,499.975006,493.325012,495.024994,483.989288,12616008,2016-11-30
317,500,507.5,497.5,498.875,487.753448,5773026,2016-12-01
318,497.950012,502.5,495.899994,497.375,486.286896,5706090,2016-12-02
319,497.5,499.850006,493.25,496.924988,485.846893,1822820,2016-12-05
320,498,503.274994,497.299988,502.600006,491.395386,3075070,2016-12-06
321,502,503.799988,498.174988,499.575012,488.437866,2254226,2016-12-07
322,502.524994,510.899994,502.174988,510.024994,498.654877,4000460,2016-12-08
323,511,515.924988,510.149994,514.474976,503.005615,3766666,2016-12-09
324,510.25,520.849976,510.25,513.599976,502.150146,4125400,2016-12-12
325,514,520.5,513.775024,519.900024,508.309723,4738906,2016-12-13
326,519.900024,532.224976,519.099976,529.75,517.940125,11035658,2016-12-14
327,526.200012,533.799988,524.325012,526.474976,514.738159,8837934,2016-12-15
328,526,531,526,528.575012,516.791321,6831074,2016-12-16
329,527.5,533.474976,527.174988,531.275024,519.431213,6861900,2016-12-19
330,527.349976,530.5,526.575012,528.950012,517.157959,5343438,2016-12-20
331,530.049988,533.650024,528.599976,531.625,519.773315,9311516,2016-12-21
332,529,531.325012,525.474976,526.674988,514.933716,13208832,2016-12-22
333,526,534.474976,526,528.650024,516.864685,4692828,2016-12-23
334,527.174988,533,522.325012,523.724976,512.049377,7004598,2016-12-26
335,523.924988,533.549988,523.5,532.349976,520.482178,7974284,2016-12-27
336,533.950012,534.775024,523.549988,524.849976,513.149353,4405854,2016-12-28
337,525,534.400024,524.75,532.724976,520.848816,4010412,2016-12-29
338,532.400024,542.5,531.549988,541.200012,529.134827,7182986,2016-12-30
339,542,545,536.174988,542.549988,530.454773,3244916,2017-01-02
340,544.924988,548.5,540.549988,544.700012,532.556885,2941502,2017-01-03
341,546.450012,546.5,532.150024,533.575012,521.679932,4751094,2017-01-04
342,535.5,539.950012,534.375,538.700012,526.690674,3992966,2017-01-05
343,537.099976,542.5,536.549988,537.474976,525.49292,3586854,2017-01-06
344,538.5,543,535.5,538.849976,526.837219,2390514,2017-01-09
345,540,547.200012,540,544.924988,532.776794,5188800,2017-01-10
346,547.5,547.849976,542,543.025024,530.919189,5246422,2017-01-11
347,543.5,545.174988,539.900024,541.650024,529.57489,1998728,2017-01-12
348,542.275024,548.75,542.275024,545.200012,533.045715,3307338,2017-01-13
349,544.974976,546.974976,536.974976,538.125,526.128418,5492010,2017-01-16
350,532.5,534,519.25,520.625,509.018524,17936580,2017-01-17
351,521.299988,524,514.375,516.275024,504.765564,7254142,2017-01-18
352,517.575012,522.650024,515.5,516.849976,505.327698,6987456,2017-01-19
353,516.974976,518.724976,511.950012,512.900024,501.46582,4016164,2017-01-20
354,510.899994,515.5,506.399994,507.950012,496.626129,6267066,2017-01-23
355,508.5,514.400024,508.5,513.650024,502.199097,4306182,2017-01-24
356,516,516.349976,508.075012,508.649994,497.310516,10906460,2017-01-25
357,510.125,514.450012,509.5,512.549988,501.123596,9994478,2017-01-27
358,512.474976,523.224976,512.400024,522.400024,510.754059,7167512,2017-01-30
359,523.424988,526.900024,520.150024,522.599976,510.949524,6914730,2017-01-31
360,523.049988,525.450012,517.599976,524.825012,513.124939,5171596,2017-02-01
361,525,525.400024,519.125,521.75,510.118469,4159816,2017-02-02
362,523,525.224976,515.049988,516.825012,505.303284,6043502,2017-02-03
363,518.5,522.450012,516.025024,520.825012,509.214142,4567964,2017-02-06
364,521,521.174988,513.599976,515.450012,503.958954,4528490,2017-02-07
365,515.450012,519.125,511,512.575012,501.148041,7420188,2017-02-08
366,514,517,513.400024,516.375,504.863312,4508432,2017-02-09
367,517.5,517.775024,512.775024,515.075012,503.592346,5723062,2017-02-10
368,516.5,517,511,514.924988,503.445648,3915976,2017-02-13
369,517.5,526.450012,514.950012,524.900024,513.198303,8340828,2017-02-14
370,526.450012,528.75,522.625,525.650024,513.93158,6965690,2017-02-15
371,526.275024,534.724976,526.275024,533.75,521.850952,8985694,2017-02-16
372,533.25,539.099976,529.224976,537.75,525.76178,6787712,2017-02-17
373,535.275024,539.424988,533.25,537.700012,525.712891,5326254,2017-02-20
374,537.599976,545.474976,536.525024,544.099976,531.970215,6485580,2017-02-21
375,546.5,605.825012,546,603.75,590.290466,58207852,2017-02-22
376,606.799988,611,589.674988,591.375,578.191284,28458468,2017-02-23
377,595.25,628.400024,595.174988,619.450012,605.640442,38137822,2017-02-27
378,616,624,614.25,619.025024,605.224976,16509062,2017-02-28
379,620.049988,622.200012,615,617.25,603.489441,11148306,2017-03-01
380,618.950012,627.349976,613.525024,618.375,604.589355,8258066,2017-03-02
381,620.775024,643.900024,620.775024,629.275024,615.246399,38541702,2017-03-03
382,634.5,656,632.625,652.674988,638.124695,30504308,2017-03-06
383,659.424988,663.5,648.075012,652.474976,637.929199,19233700,2017-03-07
384,653.849976,653.849976,643.049988,645.599976,631.207458,19812206,2017-03-08
385,645,649,640.75,643.375,629.032043,14215340,2017-03-09
386,645.125,648,630.599976,640.825012,626.53894,11331136,2017-03-10
387,659.375,659.5,642.625,644.75,630.376465,12693240,2017-03-14
388,645.525024,658.150024,645.200012,652.474976,637.929199,11021316,2017-03-15
389,655,655.200012,646.799988,648.825012,634.360596,7279928,2017-03-16
